true,-0.8530248392791999,-46823163.739009604
raising,-0.852943986331286,-1074785379.4941945
belt,-0.8529070372122196,-316878271.8683028
angry,-0.8516312119001661,-132495062.4188721
reading,-0.8512044863563859,-144493723.41398984
hurt,-0.8510636247763724,-95490201.108719
warm,-0.85043169370231,-125780501.50096337
seats,-0.8503765600243929,-1398518789.6251993
brush,-0.8498601519376207,-195739151.22011384
dried,-0.8492762816006388,-942552612.7101951
lay,-0.8490393999249333,-29124716.21926104
emerged,-0.8474121874722447,-861503554.6501212
casually,-0.847352431146302,-1278231490.1528997
explaining,-0.8452304515554735,-2329540525.9391794
discussion,-0.8449186670898328,-801850307.0789084
base,-0.8448733734914224,-500482309.4000874
judgement,-0.8412809576885826,-509867912.64093816
rise,-0.8391770103811189,-445119551.5442671
heads,-0.8386399357005115,-81619094.38596335
becoming,-0.8382280994761881,-469566889.540405
they'll,-0.8379012225976858,-220946483.88120753
young,-0.837839910068009,-3419788.2181784795
come,-0.8375170262595824,-4636934.73853831
system,-0.8273525767096344,-208027904.82470727
partly,-0.8272015662444683,-544317706.8368462
walking,-0.8262761374665213,-137697351.24740893
fire,-0.8246461027494465,-17095852.168247793
waving,-0.8243785376380602,-1053084748.9304295
oh,-0.8213963549521067,-2676818.533324761
began,-0.8205068762592225,-10909976.894373944
god,-0.8199996376723759,-6658106.028664038
all,-0.8199626052293049,-759167.1068221754
wishes,-0.8199011636427994,-534320185.20336485
speech,-0.8197856142926232,-141323546.59366456
too,-0.8193393975362401,-4513136.525544831
almost,-0.8191615339482692,-14213532.09998976
treat,-0.8186467337366842,-267823528.75991645
dared,-0.8162536552756193,-444686377.8683432
calm,-0.8148840989843611,-223316271.906066
unable,-0.8142721687076915,-329214122.4587791
summer,-0.8139992053964875,-93915803.92419213
desire,-0.8139854407892583,-91455445.9113857
dog,-0.8113636553064336,-7925736.877817929
married,-0.8108403908774496,-44557804.83190738
#punct_-,-0.8107780513536436,-1662.4778502008244
content,-0.8069145160640356,-497511894.6581779
air,-0.8066480776672231,-21085437.0047739
sad,-0.8064597022993861,-116596184.88964812
welcome,-0.8052239653632828,-303810943.7051126
first,-0.8032785846374914,-7515193.211136095
vaguely,-0.8024616741636128,-724315903.6654338
stars,-0.8003258414055975,-144241841.3186997
fought,-0.7984505995335363,-422015221.66507363
horse,-0.7980286379162369,-13121971.943378227
music,-0.7979118721990348,-56268978.1152695
fair,-0.796185544724958,-48509178.4423865
stop,-0.7939595574651332,-56597113.07754231
girls,-0.7934612735133982,-6356798.609499154
changes,-0.7890783774387788,-1332296822.016516
meant,-0.7877761920002196,-81831389.99670112
heart,-0.7871667323050126,-6352064.122087167
waist,-0.7864106303659952,-617078323.4421834
greatest,-0.7855666089792419,-379790754.3057406
better,-0.782458218316905,-18801226.17761804
hopes,-0.7821514213605734,-379353327.4468259
still,-0.7820895638531772,-6527426.259628
stayed,-0.7789436464365119,-205837935.75187114
proper,-0.7786834900014615,-297957215.8072531
larger,-0.7744773579710013,-891748730.0222186
earth,-0.7739975064913185,-21566608.721344735
our,-0.7731739520451509,-1071525.9225411327
increased,-0.77273022784145,-496111161.5349369
growing,-0.7724761436838584,-275192143.7539102
teach,-0.7715454123666047,-461047894.1496739
regard,-0.7712819207676366,-144135279.99001768
brought,-0.7699785567302443,-41836545.60084096
exclaimed,-0.7690139923252428,-12562202.3884574
watching,-0.7685018786947684,-56347892.871273935
enjoy,-0.7656158870852442,-372085122.7219482
army,-0.7643283702394762,-34785555.59066464
never,-0.7637537247034174,-4049504.3920561373
everyone,-0.7634711263323917,-44785229.48565091
go,-0.7630017982309034,-2624044.3963055024
studying,-0.7620734124093083,-752413177.9645696
promised,-0.7605105173141341,-226051267.49122015
eating,-0.7595604258822598,-252348589.01033005
understanding,-0.7594961899802214,-552745736.4904844
less,-0.7577406295065587,-35896078.646816805
everywhere,-0.7577208101706152,-478379177.25459963
wasted,-0.7574649966349871,-1119368335.4137375
rose,-0.7562281497626934,-8509795.935350932
bear,-0.7559012081138885,-63976496.861084744
enjoyed,-0.7557158659520413,-610360780.6073556
books,-0.7548073198869545,-30664018.77793995
wings,-0.7533472232344549,-276381891.16985947
itself,-0.752041693508314,-35719329.119508356
pride,-0.7511476533963821,-192584219.29088578
pain,-0.7510696971714601,-65069365.624084145
decide,-0.7502994150591851,-553363870.4722165
lives,-0.7501966151975071,-199545487.52378243
coming,-0.750045111787552,-30761576.254477557
knee,-0.7491670371641673,-395623748.745618
once,-0.7449146812437804,-9796743.17793421
sensitive,-0.7418847209427045,-1192507959.2001333
sometimes,-0.7413414742306198,-37900377.02924497
thousands,-0.7383273401492604,-721166003.9668876
greeted,-0.7364722665388403,-974772063.645435
quarters,-0.735178337813314,-491732051.7808642
forward,-0.7321395909113577,-40132943.08877463
gathering,-0.7303024065321551,-819838671.3707191
exciting,-0.7301008206550779,-1201272238.9774957
always,-0.7285962989778161,-6713784.390732895
force,-0.7285395834738256,-60408688.350973435
sheets,-0.7266397875549552,-701858849.0506916
ours,-0.7240763280836996,-713908591.9487356
pink,-0.7237943804953001,-131140934.5872021
afford,-0.7215789650877928,-415269215.99192965
far,-0.7208104730212344,-15957206.341680968
own,-0.7195825125734666,-3756805.1452017375
arm,-0.7195097804793559,-32415517.453084324
listening,-0.7187553848883306,-202106993.1429327
running,-0.7183343169302124,-66553090.68974387
awkward,-0.718261064422542,-807629209.8657683
worry,-0.7153395051569261,-126151627.13486797
exposed,-0.7144749462867512,-1274012499.5470781
times,-0.7141144216460605,-45309855.43135705
raw,-0.7139868110526744,-1149477956.9479654
smiling,-0.712932487164353,-97206735.02157822
be,-0.7110917970368472,-356234.0080452345
stream,-0.7109483004156819,-113677172.89473207
field,-0.7061966850219368,-16048498.693122838
trained,-0.7061930648003639,-638274871.6698159
fields,-0.7059564944142639,-92165364.44453323
moving,-0.705923904459063,-86223460.47744273
original,-0.7048584754895905,-349409261.31033325
chosen,-0.7048031683743546,-698042791.1637121
realise,-0.704573519520192,-227288536.7804537
fly,-0.7024052498811061,-161688683.88868517
apart,-0.7018042740168495,-332795607.9818526
forgotten,-0.7015498902342713,-150807252.30734667
feed,-0.7014553007190076,-641879378.6511552
history,-0.701220274081624,-135801586.53332174
though,-0.700997084403744,-3259855.7741727643
disappointed,-0.6993597807931232,-745487448.2032855
american,-0.6956333460427525,-28069717.294603474
crying,-0.6953644274961766,-253792028.45380083
feeling,-0.6949688859910383,-33944022.00232492
quickly,-0.6949668699660397,-23553434.72671098
gathered,-0.6939831861899779,-357491346.2217781
leg,-0.693895774631662,-102694223.9767254
had,-0.6912026944886271,-90514.04744302631
physical,-0.6902972281661349,-259564716.10459688
hard,-0.6900361870451583,-20106009.483085968
reference,-0.6890186715270711,-569939093.9197991
blue,-0.6886494277882035,-12968602.55459101
tomorrow,-0.6885715959353548,-56037462.52363362
blood,-0.687087538760663,-7863979.822979272
wishing,-0.6865079944881999,-1179116025.8264709
play,-0.6858602648078347,-27030186.410520755
minor,-0.6857064289107359,-1178634387.1387334
names,-0.6851693691947592,-205405493.8539127
smell,-0.6847183876129167,-76050731.14193603
laugh,-0.6836121225088609,-66815402.17968738
we'll,-0.6820467941466285,-25596840.862625513
phrase,-0.6779005137270523,-541122558.567931
forgetting,-0.6761601585513078,-1637489459.6383665
trip,-0.67605742417557,-115456395.15328278
eighteen,-0.6759774208484663,-674909762.4043419
city,-0.6751558092086156,-11101097.66990602
moon,-0.672620887603167,-19554434.779216893
attack,-0.6723329572899849,-117191995.39294933
joy,-0.6684588942921196,-71686230.94553721
drinking,-0.667644481677292,-97918942.53178874
wounded,-0.6659892058226237,-144157668.10251233
church,-0.6652330164977851,-16425769.576011008
dancing,-0.6648752742348646,-209603473.93916726
meal,-0.664053901036127,-325428130.24302113
food,-0.6618077012886717,-50030277.72561488
not,-0.6614909573567713,-138265.53286360943
gently,-0.6612088005965486,-124591619.94662412
proud,-0.6601654695511753,-164454806.3619132
limp,-0.6601051274953423,-990899067.0643274
nor,-0.6600615308464155,-20614905.234982572
love,-0.6597240411931974,-3770136.8253934095
fist,-0.6581365460620312,-448134729.50297827
rolling,-0.6580069742493855,-548048632.8647063
backs,-0.6558309218032946,-1633960110.7103972
crept,-0.6550077676096457,-403177923.5650656
age,-0.6547830969892522,-75029252.72078814
friendship,-0.6515421309123445,-279793789.18262666
during,-0.6490166183102536,-33448836.932068508
officer,-0.6478689823032823,-22230169.029189114
busy,-0.6466368663706287,-175152402.08196113
surely,-0.6461540704252932,-58206967.32435635
fallen,-0.6461081088832057,-219320159.48961893
song,-0.6450943998531253,-82174287.28402862
serious,-0.6449963813089575,-153322043.65359452
naked,-0.6441992401351094,-117890762.9443833
river,-0.6441045312503306,-6430218.481788541
more,-0.641395729881438,-2231668.068110389
yelled,-0.6402620628847338,-350356368.6195938
blowing,-0.6394391975266206,-860593342.5586729
blind,-0.6394009317104208,-52125076.616442025
cheeks,-0.6382557826752988,-181362235.14934206
taste,-0.6374859576616027,-219311505.95955923
toward,-0.637148970038638,-6101979.640580413
dinner,-0.6351057434001725,-30264577.46901041
king,-0.634852353923111,-2034184.0125757752
human,-0.6331373966866043,-26292892.348385476
slept,-0.6310195797091668,-238875985.86261857
fourth,-0.6304405600089864,-302614136.11509943
herself,-0.6304029839376214,-3873743.2224313775
pillow,-0.6299199782471339,-340425584.703139
responsible,-0.6295471808537126,-601991816.9199538
ceased,-0.6284739668271253,-278261785.12601525
happening,-0.6188665167612282,-470622500.1901824
ruin,-0.6185444544308168,-480809999.0877904
stirred,-0.6180054949183565,-432880089.38840604
voices,-0.6171736919556852,-94942056.60941745
are,-0.6158312247705265,-597374.5563490671
range,-0.6150173541688543,-270533002.02215254
week,-0.6138498557617242,-35981098.95701735
lack,-0.6130386903915904,-550116233.4433702
horses,-0.6114839703797034,-18533202.446151525
lines,-0.6112418019734941,-157004061.85521585
ain,-0.6102669067394048,-2655002.592111324
faith,-0.6098506264339165,-89426802.36071017
eaten,-0.6096579162752186,-639653452.1067929
continued,-0.608687217772107,-17797721.33730275
thought,-0.6081084323087088,-2823581.0745855323
motion,-0.6066080520389959,-214961220.8266117
overhead,-0.6065630154883133,-511570893.0126574
bored,-0.6042312989982119,-765733958.6540271
dress,-0.6034456423303933,-46513881.77623568
lap,-0.6032244190563251,-384617093.40822154
later,-0.6013775203332767,-18687876.738937963
race,-0.6006112529377845,-51564875.59873564
burned,-0.5986279734253543,-254117004.3780311
happy,-0.5979824110204207,-26480709.314664308
dishes,-0.597824520995466,-516795377.06544405
hoped,-0.5964321932147746,-201003169.61852798
unlike,-0.5963645970947671,-1005039438.5478014
stone,-0.5962896390218847,-6105677.915484921
life,-0.5960119358773623,-3406981.1725984784
to,-0.5959898638799673,-43728.382105855446
officers,-0.595070988852958,-53871194.43499781
extreme,-0.5949479611436356,-420043145.05961776
united,-0.5943628898146488,-171788446.5541176
miles,-0.5893649947164998,-8816308.742763845
shaped,-0.5889651600284974,-720190319.7213176
ground,-0.587293483404189,-25346685.552793983
rest,-0.5866664511310132,-49414545.81898155
slim,-0.5864964790190269,-18621702.81091343
worrying,-0.5857464529782955,-966935890.0068032
exhausted,-0.5853988263723966,-737122067.4512343
decision,-0.5845795996554294,-275559013.3317857
milk,-0.5835389856073064,-181856978.56146425
constantly,-0.5818840533552577,-556082587.7507545
conscious,-0.5816995288017118,-190880758.4587801
huge,-0.5816316729487805,-98480501.24465396
quality,-0.5808542076605336,-466079564.26064867
serve,-0.5808482602985041,-354412013.0860921
hear,-0.5798972090843024,-20896287.750905532
country,-0.5796538864635561,-10406971.387973431
duties,-0.5787305510941105,-400853308.02616626
because,-0.5785577175530963,-2288583.931676696
alike,-0.5772427730985793,-696597847.85859
forget,-0.5771393257771588,-114793464.50365286
filling,-0.5755911955617398,-1227930024.0682433
suffering,-0.5742347204506506,-215657154.2354568
sweet,-0.572533597719264,-50190939.631026596
counted,-0.5725236464468243,-999808937.5166179
slow,-0.5709545339614994,-60751149.05357422
desperately,-0.5708869080473649,-765347651.0120292
lived,-0.5704910658358969,-57371642.37187651
several,-0.569248526603302,-22483098.920347836
influence,-0.5691683104037553,-158630438.92768264
warned,-0.5682857302185229,-389477817.33891183
count,-0.5682636712865817,-6281703.576555133
surrounded,-0.5680412711782359,-384576166.3167484
hungry,-0.5669661499252473,-162616133.9799952
surprise,-0.5662651544957333,-74214408.36375815
miss,-0.5662636597016985,-390885.9030053034
knelt,-0.565369033801867,-395254388.0282469
realised,-0.5644700066525934,-55845588.08926173
saved,-0.5642906135777882,-211154120.76017475
indeed,-0.5634924074137457,-8824599.629210392
sunlight,-0.563287487811264,-362952401.5676654
cloth,-0.5596000129519841,-322482026.6812485
mostly,-0.5595183365270139,-306116553.96534485
least,-0.5586743078348877,-20522771.76394049
whispered,-0.5549046323418244,-47517226.21163624
cotton,-0.5545468607151377,-170448835.80182552
bloody,-0.55394417464641,-34965087.05746117
travelling,-0.5539211383032276,-303118832.89635897
precious,-0.5534993141931317,-316695137.5061304
harm,-0.5520567900051976,-247262513.15223917
holding,-0.5517555642113708,-71344014.13056472
image,-0.5506430613637326,-49938227.34695481
happily,-0.5476695933825982,-904736196.1836182
beside,-0.5475395795176732,-22405141.963949565
swept,-0.5453110522594484,-279544551.80648166
sides,-0.5448763779572527,-221461878.51055464
perhaps,-0.5444269351266513,-7137857.152587215
wherever,-0.5436225138761088,-1060883372.5146748
tree,-0.542923953364055,-24897539.653078843
forever,-0.5416573700398206,-185483405.44512978
accept,-0.5414111905542639,-230802074.34033814
mood,-0.5407204212377487,-234267351.9290497
mass,-0.5405932953028011,-81182747.9695073
including,-0.5404748104907016,-320679610.26290745
bend,-0.5388764239782512,-472948128.95979595
smiled,-0.538371431380147,-13706284.344288524
legs,-0.5376773599734799,-51831733.61435069
feels,-0.5376764312713008,-322963276.81102866
help,-0.5371149616090304,-15285334.701236496
ahead,-0.5352786922607178,-45841842.976235405
leave,-0.5350144906549128,-22967543.575468585
somehow,-0.53473926500427,-68724515.83059561
included,-0.5342680289688122,-1333918609.512824
you'll,-0.5340754869745175,-19433113.779493064
honestly,-0.5338478834336315,-857878247.5401635
future,-0.5333663746496213,-40121637.91416485
woods,-0.5298276748783183,-27990448.672274195
learning,-0.5293177801134765,-726910197.3068231
reached,-0.5291932487780951,-28882827.02092524
setting,-0.5291424386683066,-522715792.65537024
ourselves,-0.5284116984162437,-165709850.11044636
lonely,-0.52839153920951,-203038674.6341713
guns,-0.5282153976332743,-55431333.33500309
apparent,-0.5280725474553372,-366687201.1003942
casual,-0.5276003602354336,-713528485.1901245
cold,-0.5275379799879765,-19964174.275359564
only,-0.5275198182390942,-2634406.722218215
successful,-0.5270323750213534,-472381206.9143503
hello,-0.5270127105555794,-118808931.47546068
occasions,-0.5266911772885774,-499007585.0593768
full,-0.5261444412417361,-27773453.603170983
beautiful,-0.5254465858167798,-20446475.77375171
dust,-0.5252906658668479,-44225169.67500496
staff,-0.5234572603752733,-144914680.71330062
shoot,-0.5233455095944137,-109019171.69522329
missed,-0.5227463104634734,-268821567.99504906
raised,-0.522722302273432,-62056936.69860772
occasion,-0.522387848501549,-105425949.3586463
doorway,-0.5223491248119353,-109683760.11196205
snow,-0.5212853058932503,-25608392.025362402
time,-0.5211158659104778,-2352163.720319804
wish,-0.5204165126755911,-19449719.317476396
wear,-0.5191460471977821,-163806915.66833833
again,-0.5186555323577637,-3106378.1435275227
preferred,-0.5178127581037603,-1000413551.8568009
today,-0.5163215725418147,-46469702.35605955
birds,-0.5162612222665715,-117042720.48444332
wound,-0.5141195530133816,-192130715.22567993
process,-0.5135443642664616,-437595082.6914427
ladies,-0.5121717267158543,-29200294.619838346
peered,-0.508433454893026,-431969959.411835
duty,-0.5075599100084343,-59645722.31721615
parties,-0.5074756331760243,-254324242.52767769
sending,-0.5064476414930326,-742716831.4428095
am,-0.5061359934382964,-1021487.9879586437
audience,-0.5056251858832808,-228513838.72567025
dragging,-0.5034905025245761,-1008407311.5805742
now,-0.5034335705855552,-1089042.959425662
painful,-0.5034116489946592,-225820467.894657
pointing,-0.5027773420010232,-303519410.60913277
dreams,-0.5019017474293805,-148731119.89518607
swing,-0.501093322799428,-603745788.9465863
trail,-0.5005320933936153,-32127468.677832495
beaten,-0.5000419055730149,-685625245.1007947
addressed,-0.4996444549978114,-259900808.8254571
asleep,-0.4979298507193519,-132392913.24113983
below,-0.4976274418130607,-53309669.77786977
strong,-0.495718606432598,-46000491.68045594
dry,-0.49570933790250743,-128251644.40109265
dig,-0.4951833046389027,-158246556.07155246
hundred,-0.4938906541723068,-12463969.745981118
progress,-0.49336602204317853,-277928951.57768637
side,-0.4930103953857654,-8908715.853978563
t,-0.4918749306689751,-679403.9235662334
sets,-0.4913195659796962,-691920357.0216997
toes,-0.48870026786387727,-663922607.1755371
island,-0.48864488891484403,-25198072.223424528
outer,-0.4869304887151692,-263729542.43378848
equal,-0.48523036725122765,-200270409.8845604
friends,-0.48461638228425336,-19593731.544207726
current,-0.4842151687523316,-305403445.62080246
rising,-0.48403752390379473,-142456263.69980067
her,-0.4834902021541707,-19515.462869825562
stroke,-0.4833839945302512,-468963614.26413333
girl,-0.48336101334780823,-1855131.8368251265
wake,-0.4829710319198462,-226196195.86761558
available,-0.4826015536533672,-626276000.4022777
utter,-0.48244102893605334,-263076187.09212396
near,-0.482353529416445,-18599081.596432906
dreamed,-0.48231049101680235,-487864787.3748603
could,-0.482089449282181,-822884.66037563
tracks,-0.4819480678421061,-212067509.64093873
he,-0.48186916200435087,-16938.66090231662
relief,-0.48186375733224085,-88182590.42717719
let,-0.4814394441637174,-7584359.745731737
whole,-0.48062525487450525,-14655960.218721375
lovely,-0.4805870944867472,-66348359.1752764
title,-0.480344604803902,-332195682.2685211
faces,-0.4790076055569598,-83728130.9713119
boy,-0.47869219943370056,-1481164.894130704
surface,-0.4785798955306276,-101266342.94801629
ought,-0.47789528602699805,-21919431.417099427
cost,-0.4769759850406501,-224037363.84483072
pressed,-0.47690475437667634,-141048482.78338853
